No.,Time,Source,Destination,Length,Protocol,TCP Delta,Sequence Number,TCP Segment Len,ACK,Calculated window size,Bytes in flight,Info,Phase
3816,5.767871,192.168.10.184,192.168.10.196,1514,iPerf3,0.00014,4974822,1460,1,262144,65700,52343  >  5201[BoundErrorUnreassembled Packet],
3817,5.767872,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,4976282,1460,1,262144,67160,52343  >  5201[BoundErrorUnreassembled Packet],
3818,5.767873,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,4977742,1460,1,262144,68620,52343  >  5201[BoundErrorUnreassembled Packet],
3819,5.767873,192.168.10.184,192.168.10.196,1514,iPerf3,0,4979202,1460,1,262144,70080,52343  >  5201[BoundErrorUnreassembled Packet],
3820,5.767874,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,4980662,1460,1,262144,71540,52343  >  5201[BoundErrorUnreassembled Packet],
3821,5.767875,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,4982122,1460,1,262144,73000,52343  >  5201[BoundErrorUnreassembled Packet],
3822,5.767875,192.168.10.184,192.168.10.196,1514,iPerf3,0,4983582,1460,1,262144,74460,52343  >  5201[BoundErrorUnreassembled Packet],
3823,5.767876,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,4985042,1460,1,262144,75920,52343  >  5201[BoundErrorUnreassembled Packet],
3824,5.767877,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,4986502,1460,1,262144,77380,52343  >  5201[BoundErrorUnreassembled Packet],
3825,5.767877,192.168.10.184,192.168.10.196,1514,iPerf3,0,4987962,1460,1,262144,78840,52343  >  5201[BoundErrorUnreassembled Packet],
3826,5.767878,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,4989422,1460,1,262144,80300,52343  >  5201[BoundErrorUnreassembled Packet],
3827,5.873309,192.168.10.196,192.168.10.184,54,TCP,0.105431,1,0,4933942,212992,,5201  >  52343 [ACK] Seq=1 Ack=4933942 Win=212992 Len=0,
3828,5.873418,192.168.10.184,192.168.10.196,1514,iPerf3,0.000109,4990882,1460,1,262144,58400,52343  >  5201[BoundErrorUnreassembled Packet],
3829,5.873418,192.168.10.184,192.168.10.196,1514,iPerf3,0,4992342,1460,1,262144,59860,52343  >  5201[BoundErrorUnreassembled Packet],
3830,5.873419,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,4993802,1460,1,262144,61320,52343  >  5201[BoundErrorUnreassembled Packet],
3831,5.873419,192.168.10.184,192.168.10.196,1514,iPerf3,0,4995262,1460,1,262144,62780,52343  >  5201[BoundErrorUnreassembled Packet],
3832,5.87342,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,4996722,1460,1,262144,64240,52343  >  5201[BoundErrorUnreassembled Packet],
3833,5.87342,192.168.10.184,192.168.10.196,1514,iPerf3,0,4998182,1460,1,262144,65700,52343  >  5201[BoundErrorUnreassembled Packet],
3834,5.873421,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,4999642,1460,1,262144,67160,52343  >  5201[BoundErrorUnreassembled Packet],
3835,5.873421,192.168.10.184,192.168.10.196,1514,iPerf3,0,5001102,1460,1,262144,68620,52343  >  5201[BoundErrorUnreassembled Packet],
3836,5.873421,192.168.10.184,192.168.10.196,1514,iPerf3,0,5002562,1460,1,262144,70080,52343  >  5201[BoundErrorUnreassembled Packet],
3837,5.873422,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5004022,1460,1,262144,71540,52343  >  5201[BoundErrorUnreassembled Packet],
3838,5.873422,192.168.10.184,192.168.10.196,1514,iPerf3,0,5005482,1460,1,262144,73000,52343  >  5201[BoundErrorUnreassembled Packet],
3839,5.873423,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5006942,1460,1,262144,74460,52343  >  5201[BoundErrorUnreassembled Packet],
3840,5.873423,192.168.10.184,192.168.10.196,1514,iPerf3,0,5008402,1460,1,262144,75920,52343  >  5201[BoundErrorUnreassembled Packet],
3841,5.873424,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5009862,1460,1,262144,77380,52343  >  5201[BoundErrorUnreassembled Packet],
3842,5.873424,192.168.10.184,192.168.10.196,1514,iPerf3,0,5011322,1460,1,262144,78840,52343  >  5201[BoundErrorUnreassembled Packet],
3843,5.873424,192.168.10.184,192.168.10.196,1514,iPerf3,0,5012782,1460,1,262144,80300,52343  >  5201[BoundErrorUnreassembled Packet],
3844,5.873425,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5014242,1460,1,262144,81760,52343  >  5201[BoundErrorUnreassembled Packet],
3845,5.873425,192.168.10.184,192.168.10.196,1514,iPerf3,0,5015702,1460,1,262144,83220,52343  >  5201[BoundErrorUnreassembled Packet],
3846,5.87422,192.168.10.196,192.168.10.184,54,TCP,0.000795,1,0,4945622,212992,,5201  >  52343 [ACK] Seq=1 Ack=4945622 Win=212992 Len=0,
3847,5.874314,192.168.10.184,192.168.10.196,1514,iPerf3,0.000094,5017162,1460,1,262144,73000,52343  >  5201[BoundErrorUnreassembled Packet],
3848,5.874314,192.168.10.184,192.168.10.196,1514,iPerf3,0,5018622,1460,1,262144,74460,52343  >  5201[BoundErrorUnreassembled Packet],
3849,5.874315,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5020082,1460,1,262144,75920,52343  >  5201[BoundErrorUnreassembled Packet],
3850,5.874315,192.168.10.184,192.168.10.196,1514,iPerf3,0,5021542,1460,1,262144,77380,52343  >  5201[BoundErrorUnreassembled Packet],
3851,5.874316,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5023002,1460,1,262144,78840,52343  >  5201[BoundErrorUnreassembled Packet],
3852,5.874316,192.168.10.184,192.168.10.196,1514,iPerf3,0,5024462,1460,1,262144,80300,52343  >  5201[BoundErrorUnreassembled Packet],
3853,5.874317,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5025922,1460,1,262144,81760,52343  >  5201[BoundErrorUnreassembled Packet],
3854,5.874317,192.168.10.184,192.168.10.196,1514,iPerf3,0,5027382,1460,1,262144,83220,52343  >  5201[BoundErrorUnreassembled Packet],
3855,5.874318,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5028842,1460,1,262144,84680,52343  >  5201[BoundErrorUnreassembled Packet],
3856,5.874318,192.168.10.184,192.168.10.196,1514,iPerf3,0,5030302,1460,1,262144,86140,52343  >  5201[BoundErrorUnreassembled Packet],
3857,5.874642,192.168.10.196,192.168.10.184,54,TCP,0.000324,1,0,4974822,212992,,5201  >  52343 [ACK] Seq=1 Ack=4974822 Win=212992 Len=0,
3858,5.874758,192.168.10.184,192.168.10.196,1514,iPerf3,0.000116,5031762,1460,1,262144,58400,52343  >  5201[BoundErrorUnreassembled Packet],
3859,5.874759,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5033222,1460,1,262144,59860,52343  >  5201[BoundErrorUnreassembled Packet],
3860,5.874759,192.168.10.184,192.168.10.196,1514,iPerf3,0,5034682,1460,1,262144,61320,52343  >  5201[BoundErrorUnreassembled Packet],
3861,5.87476,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5036142,1460,1,262144,62780,52343  >  5201[BoundErrorUnreassembled Packet],
3862,5.87476,192.168.10.184,192.168.10.196,1514,iPerf3,0,5037602,1460,1,262144,64240,52343  >  5201[BoundErrorUnreassembled Packet],
3863,5.87476,192.168.10.184,192.168.10.196,1514,iPerf3,0,5039062,1460,1,262144,65700,52343  >  5201[BoundErrorUnreassembled Packet],
3864,5.874761,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5040522,1460,1,262144,67160,52343  >  5201[BoundErrorUnreassembled Packet],
3865,5.874761,192.168.10.184,192.168.10.196,1514,iPerf3,0,5041982,1460,1,262144,68620,52343  >  5201[BoundErrorUnreassembled Packet],
3866,5.874762,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5043442,1460,1,262144,70080,52343  >  5201[BoundErrorUnreassembled Packet],
3867,5.874763,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5044902,1460,1,262144,71540,52343  >  5201[BoundErrorUnreassembled Packet],
3868,5.874763,192.168.10.184,192.168.10.196,1514,iPerf3,0,5046362,1460,1,262144,73000,52343  >  5201[BoundErrorUnreassembled Packet],
3869,5.874763,192.168.10.184,192.168.10.196,1514,iPerf3,0,5047822,1460,1,262144,74460,52343  >  5201[BoundErrorUnreassembled Packet],
3870,5.874764,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5049282,1460,1,262144,75920,52343  >  5201[BoundErrorUnreassembled Packet],
3871,5.874764,192.168.10.184,192.168.10.196,1514,iPerf3,0,5050742,1460,1,262144,77380,52343  >  5201[BoundErrorUnreassembled Packet],
3872,5.874765,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5052202,1460,1,262144,78840,52343  >  5201[BoundErrorUnreassembled Packet],
3873,5.874765,192.168.10.184,192.168.10.196,1514,iPerf3,0,5053662,1460,1,262144,80300,52343  >  5201[BoundErrorUnreassembled Packet],
3874,5.874766,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5055122,1460,1,262144,81760,52343  >  5201[BoundErrorUnreassembled Packet],
3875,5.874766,192.168.10.184,192.168.10.196,1514,iPerf3,0,5056582,1460,1,262144,83220,52343  >  5201[BoundErrorUnreassembled Packet],
3876,5.874767,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5058042,1460,1,262144,84680,52343  >  5201[BoundErrorUnreassembled Packet],
3877,5.874767,192.168.10.184,192.168.10.196,1514,iPerf3,0,5059502,1460,1,262144,86140,52343  >  5201[BoundErrorUnreassembled Packet],
3878,5.874767,192.168.10.184,192.168.10.196,1514,iPerf3,0,5060962,1460,1,262144,87600,52343  >  5201[BoundErrorUnreassembled Packet],
3879,5.874768,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5062422,1460,1,262144,89060,52343  >  5201[BoundErrorUnreassembled Packet],
3880,5.877666,192.168.10.196,192.168.10.184,54,TCP,0.002898,1,0,4989422,212992,,5201  >  52343 [ACK] Seq=1 Ack=4989422 Win=212992 Len=0,
3881,5.877795,192.168.10.184,192.168.10.196,1514,iPerf3,0.000129,5063882,1460,1,262144,75920,52343  >  5201[BoundErrorUnreassembled Packet],
3882,5.877796,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5065342,1460,1,262144,77380,52343  >  5201[BoundErrorUnreassembled Packet],
3883,5.877797,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5066802,1460,1,262144,78840,52343  >  5201[BoundErrorUnreassembled Packet],
3884,5.877797,192.168.10.184,192.168.10.196,1514,iPerf3,0,5068262,1460,1,262144,80300,52343  >  5201[BoundErrorUnreassembled Packet],
3885,5.877798,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5069722,1460,1,262144,81760,52343  >  5201[BoundErrorUnreassembled Packet],
3886,5.877798,192.168.10.184,192.168.10.196,1514,iPerf3,0,5071182,1460,1,262144,83220,52343  >  5201[BoundErrorUnreassembled Packet],
3887,5.877799,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5072642,1460,1,262144,84680,52343  >  5201[BoundErrorUnreassembled Packet],
3888,5.8778,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5074102,1460,1,262144,86140,52343  >  5201[BoundErrorUnreassembled Packet],
3889,5.8778,192.168.10.184,192.168.10.196,1514,iPerf3,0,5075562,1460,1,262144,87600,52343  >  5201[BoundErrorUnreassembled Packet],
3890,5.8778,192.168.10.184,192.168.10.196,1514,iPerf3,0,5077022,1460,1,262144,89060,52343  >  5201[BoundErrorUnreassembled Packet],
3891,5.877801,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5078482,1460,1,262144,90520,52343  >  5201[BoundErrorUnreassembled Packet],
3892,5.877802,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5079942,1460,1,262144,91980,52343  >  5201[BoundErrorUnreassembled Packet],
3893,5.941727,192.168.10.196,192.168.10.184,54,TCP,0.063925,1,0,4990882,212992,,5201  >  52343 [ACK] Seq=1 Ack=4990882 Win=212992 Len=0,
3894,5.94178,192.168.10.184,192.168.10.196,1514,iPerf3,0.000053,5081402,1460,1,262144,91980,52343  >  5201[BoundErrorUnreassembled Packet],
3895,5.941781,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5082862,1460,1,262144,93440,52343  >  5201[BoundErrorUnreassembled Packet],
3896,5.982969,192.168.10.196,192.168.10.184,54,TCP,0.041188,1,0,5015702,212992,,5201  >  52343 [ACK] Seq=1 Ack=5015702 Win=212992 Len=0,
3897,5.983044,192.168.10.184,192.168.10.196,1514,iPerf3,0.000075,5084322,1460,1,262144,70080,52343  >  5201[BoundErrorUnreassembled Packet],
3898,5.983044,192.168.10.184,192.168.10.196,1514,iPerf3,0,5085782,1460,1,262144,71540,52343  >  5201[BoundErrorUnreassembled Packet],
3899,5.983044,192.168.10.184,192.168.10.196,1514,iPerf3,0,5087242,1460,1,262144,73000,52343  >  5201[BoundErrorUnreassembled Packet],
3900,5.983045,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5088702,1460,1,262144,74460,52343  >  5201[BoundErrorUnreassembled Packet],
3901,5.983045,192.168.10.184,192.168.10.196,1514,iPerf3,0,5090162,1460,1,262144,75920,52343  >  5201[BoundErrorUnreassembled Packet],
3902,5.983045,192.168.10.184,192.168.10.196,1514,iPerf3,0,5091622,1460,1,262144,77380,52343  >  5201[BoundErrorUnreassembled Packet],
3903,5.983046,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5093082,1460,1,262144,78840,52343  >  5201[BoundErrorUnreassembled Packet],
3904,5.983046,192.168.10.184,192.168.10.196,1514,iPerf3,0,5094542,1460,1,262144,80300,52343  >  5201[BoundErrorUnreassembled Packet],
3905,5.983046,192.168.10.184,192.168.10.196,1514,iPerf3,0,5096002,1460,1,262144,81760,52343  >  5201[BoundErrorUnreassembled Packet],
3906,5.983046,192.168.10.184,192.168.10.196,1514,iPerf3,0,5097462,1460,1,262144,83220,52343  >  5201[BoundErrorUnreassembled Packet],
3907,5.983047,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5098922,1460,1,262144,84680,52343  >  5201[BoundErrorUnreassembled Packet],
3908,5.983047,192.168.10.184,192.168.10.196,1514,iPerf3,0,5100382,1460,1,262144,86140,52343  >  5201[BoundErrorUnreassembled Packet],
3909,5.983047,192.168.10.184,192.168.10.196,1514,iPerf3,0,5101842,1460,1,262144,87600,52343  >  5201[BoundErrorUnreassembled Packet],
3910,5.983048,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5103302,1460,1,262144,89060,52343  >  5201[BoundErrorUnreassembled Packet],
3911,5.983048,192.168.10.184,192.168.10.196,1514,iPerf3,0,5104762,1460,1,262144,90520,52343  >  5201[BoundErrorUnreassembled Packet],
3912,5.983048,192.168.10.184,192.168.10.196,1514,iPerf3,0,5106222,1460,1,262144,91980,52343  >  5201[BoundErrorUnreassembled Packet],
3913,5.983048,192.168.10.184,192.168.10.196,1514,iPerf3,0,5107682,1460,1,262144,93440,52343  >  5201[BoundErrorUnreassembled Packet],
3914,5.983049,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5109142,1460,1,262144,94900,52343  >  5201[BoundErrorUnreassembled Packet],
3915,5.983049,192.168.10.184,192.168.10.196,1514,iPerf3,0,5110602,1460,1,262144,96360,52343  >  5201[BoundErrorUnreassembled Packet],
3916,5.983817,192.168.10.196,192.168.10.184,54,TCP,0.000768,1,0,5017162,212992,,5201  >  52343 [ACK] Seq=1 Ack=5017162 Win=212992 Len=0,
3917,5.983872,192.168.10.184,192.168.10.196,1514,iPerf3,0.000055,5112062,1460,1,262144,96360,52343  >  5201[BoundErrorUnreassembled Packet],
3918,5.983872,192.168.10.184,192.168.10.196,1514,iPerf3,0,5113522,1460,1,262144,97820,52343  >  5201[BoundErrorUnreassembled Packet],
3919,5.984723,192.168.10.196,192.168.10.184,54,TCP,0.000851,1,0,5055122,212992,,5201  >  52343 [ACK] Seq=1 Ack=5055122 Win=212992 Len=0,
3920,5.984827,192.168.10.184,192.168.10.196,1514,iPerf3,0.000104,5114982,1460,1,262144,61320,52343  >  5201[BoundErrorUnreassembled Packet],
3921,5.984827,192.168.10.184,192.168.10.196,1514,iPerf3,0,5116442,1460,1,262144,62780,52343  >  5201[BoundErrorUnreassembled Packet],
3922,5.984828,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5117902,1460,1,262144,64240,52343  >  5201[BoundErrorUnreassembled Packet],
3923,5.984828,192.168.10.184,192.168.10.196,1514,iPerf3,0,5119362,1460,1,262144,65700,52343  >  5201[BoundErrorUnreassembled Packet],
3924,5.984828,192.168.10.184,192.168.10.196,1514,iPerf3,0,5120822,1460,1,262144,67160,52343  >  5201[BoundErrorUnreassembled Packet],
3925,5.984829,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5122282,1460,1,262144,68620,52343  >  5201[BoundErrorUnreassembled Packet],
3926,5.984829,192.168.10.184,192.168.10.196,1514,iPerf3,0,5123742,1460,1,262144,70080,52343  >  5201[BoundErrorUnreassembled Packet],
3927,5.984829,192.168.10.184,192.168.10.196,1514,iPerf3,0,5125202,1460,1,262144,71540,52343  >  5201[BoundErrorUnreassembled Packet],
3928,5.98483,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5126662,1460,1,262144,73000,52343  >  5201[BoundErrorUnreassembled Packet],
3929,5.98483,192.168.10.184,192.168.10.196,1514,iPerf3,0,5128122,1460,1,262144,74460,52343  >  5201[BoundErrorUnreassembled Packet],
3930,5.98483,192.168.10.184,192.168.10.196,1514,iPerf3,0,5129582,1460,1,262144,75920,52343  >  5201[BoundErrorUnreassembled Packet],
3931,5.984831,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5131042,1460,1,262144,77380,52343  >  5201[BoundErrorUnreassembled Packet],
3932,5.984831,192.168.10.184,192.168.10.196,1514,iPerf3,0,5132502,1460,1,262144,78840,52343  >  5201[BoundErrorUnreassembled Packet],
3933,5.984831,192.168.10.184,192.168.10.196,1514,iPerf3,0,5133962,1460,1,262144,80300,52343  >  5201[BoundErrorUnreassembled Packet],
3934,5.984831,192.168.10.184,192.168.10.196,1514,iPerf3,0,5135422,1460,1,262144,81760,52343  >  5201[BoundErrorUnreassembled Packet],
3935,5.984832,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5136882,1460,1,262144,83220,52343  >  5201[BoundErrorUnreassembled Packet],
3936,5.984832,192.168.10.184,192.168.10.196,1514,iPerf3,0,5138342,1460,1,262144,84680,52343  >  5201[BoundErrorUnreassembled Packet],
3937,5.984832,192.168.10.184,192.168.10.196,1514,iPerf3,0,5139802,1460,1,262144,86140,52343  >  5201[BoundErrorUnreassembled Packet],
3938,5.984833,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5141262,1460,1,262144,87600,52343  >  5201[BoundErrorUnreassembled Packet],
3939,5.984833,192.168.10.184,192.168.10.196,1514,iPerf3,0,5142722,1460,1,262144,89060,52343  >  5201[BoundErrorUnreassembled Packet],
3940,5.984833,192.168.10.184,192.168.10.196,1514,iPerf3,0,5144182,1460,1,262144,90520,52343  >  5201[BoundErrorUnreassembled Packet],
3941,5.984833,192.168.10.184,192.168.10.196,1514,iPerf3,0,5145642,1460,1,262144,91980,52343  >  5201[BoundErrorUnreassembled Packet],
3942,5.984834,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5147102,1460,1,262144,93440,52343  >  5201[BoundErrorUnreassembled Packet],
3943,5.984834,192.168.10.184,192.168.10.196,1514,iPerf3,0,5148562,1460,1,262144,94900,52343  >  5201[BoundErrorUnreassembled Packet],
3944,5.984834,192.168.10.184,192.168.10.196,1514,iPerf3,0,5150022,1460,1,262144,96360,52343  >  5201[BoundErrorUnreassembled Packet],
3945,5.984835,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5151482,1460,1,262144,97820,52343  >  5201[BoundErrorUnreassembled Packet],
3946,5.984835,192.168.10.184,192.168.10.196,1514,iPerf3,0,5152942,1460,1,262144,99280,52343  >  5201[BoundErrorUnreassembled Packet],
3947,5.984835,192.168.10.184,192.168.10.196,1514,iPerf3,0,5154402,1460,1,262144,100740,52343  >  5201[BoundErrorUnreassembled Packet],
3948,5.989194,192.168.10.196,192.168.10.184,54,TCP,0.004359,1,0,5081402,212992,,5201  >  52343 [ACK] Seq=1 Ack=5081402 Win=212992 Len=0,
3949,5.989276,192.168.10.184,192.168.10.196,1514,iPerf3,0.000082,5155862,1460,1,262144,75920,52343  >  5201[BoundErrorUnreassembled Packet],
3950,5.989276,192.168.10.184,192.168.10.196,1514,iPerf3,0,5157322,1460,1,262144,77380,52343  >  5201[BoundErrorUnreassembled Packet],
3951,5.989276,192.168.10.184,192.168.10.196,1514,iPerf3,0,5158782,1460,1,262144,78840,52343  >  5201[BoundErrorUnreassembled Packet],
3952,5.989277,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5160242,1460,1,262144,80300,52343  >  5201[BoundErrorUnreassembled Packet],
3953,5.989277,192.168.10.184,192.168.10.196,1514,iPerf3,0,5161702,1460,1,262144,81760,52343  >  5201[BoundErrorUnreassembled Packet],
3954,5.989278,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5163162,1460,1,262144,83220,52343  >  5201[BoundErrorUnreassembled Packet],
3955,5.989278,192.168.10.184,192.168.10.196,1514,iPerf3,0,5164622,1460,1,262144,84680,52343  >  5201[BoundErrorUnreassembled Packet],
3956,5.989278,192.168.10.184,192.168.10.196,1514,iPerf3,0,5166082,1460,1,262144,86140,52343  >  5201[BoundErrorUnreassembled Packet],
3957,5.989278,192.168.10.184,192.168.10.196,1514,iPerf3,0,5167542,1460,1,262144,87600,52343  >  5201[BoundErrorUnreassembled Packet],
3958,5.989279,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5169002,1460,1,262144,89060,52343  >  5201[BoundErrorUnreassembled Packet],
3959,5.989279,192.168.10.184,192.168.10.196,1514,iPerf3,0,5170462,1460,1,262144,90520,52343  >  5201[BoundErrorUnreassembled Packet],
3960,5.989279,192.168.10.184,192.168.10.196,1514,iPerf3,0,5171922,1460,1,262144,91980,52343  >  5201[BoundErrorUnreassembled Packet],
3961,5.98928,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,5173382,1460,1,262144,93440,52343  >  5201[BoundErrorUnreassembled Packet],
