No.,Time,TCP Delta,Source,Destination,TCP Segment Len,Bytes in flight,Calculated window size,Info,Phase
946,2.169640,0.000001000,192.168.10.184,192.168.10.196,1460,207320,262144,52343  >  5201 [ACK] Seq=1271698 Ack=1 Win=262144 Len=1460,---
947,2.172717,0.003077000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=1074598 Win=212992 Len=0,---
948,2.172816,0.000099000,192.168.10.184,192.168.10.196,1460,200020,262144,52343  >  5201 [ACK] Seq=1273158 Ack=1 Win=262144 Len=1460,---
949,2.172817,0.000001000,192.168.10.184,192.168.10.196,1460,201480,262144,52343  >  5201 [ACK] Seq=1274618 Ack=1 Win=262144 Len=1460,---
950,2.172817,0.000000000,192.168.10.184,192.168.10.196,1460,202940,262144,52343  >  5201 [ACK] Seq=1276078 Ack=1 Win=262144 Len=1460,---
951,2.172818,0.000001000,192.168.10.184,192.168.10.196,1460,204400,262144,52343  >  5201 [ACK] Seq=1277538 Ack=1 Win=262144 Len=1460,---
952,2.172818,0.000000000,192.168.10.184,192.168.10.196,1460,205860,262144,52343  >  5201 [ACK] Seq=1278998 Ack=1 Win=262144 Len=1460,---
953,2.172819,0.000001000,192.168.10.184,192.168.10.196,1460,207320,262144,52343  >  5201 [ACK] Seq=1280458 Ack=1 Win=262144 Len=1460,---
954,2.172819,0.000000000,192.168.10.184,192.168.10.196,1460,208780,262144,52343  >  5201 [ACK] Seq=1281918 Ack=1 Win=262144 Len=1460,---
955,2.172820,0.000001000,192.168.10.184,192.168.10.196,1460,210240,262144,52343  >  5201 [ACK] Seq=1283378 Ack=1 Win=262144 Len=1460,---
956,2.172898,0.000078000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=1103798 Win=212992 Len=0,---
957,2.173001,0.000103000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=1284838 Ack=1 Win=262144 Len=1460,---
958,2.173002,0.000001000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=1286298 Ack=1 Win=262144 Len=1460,---
959,2.173003,0.000001000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=1287758 Ack=1 Win=262144 Len=1460,---
960,2.173003,0.000000000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=1289218 Ack=1 Win=262144 Len=1460,---
961,2.173004,0.000001000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=1290678 Ack=1 Win=262144 Len=1460,---
962,2.173006,0.000002000,192.168.10.184,192.168.10.196,1460,189800,262144,52343  >  5201 [ACK] Seq=1292138 Ack=1 Win=262144 Len=1460,---
963,2.173006,0.000000000,192.168.10.184,192.168.10.196,1460,191260,262144,52343  >  5201 [ACK] Seq=1293598 Ack=1 Win=262144 Len=1460,---
964,2.173007,0.000001000,192.168.10.184,192.168.10.196,1460,192720,262144,52343  >  5201 [ACK] Seq=1295058 Ack=1 Win=262144 Len=1460,---
965,2.173007,0.000000000,192.168.10.184,192.168.10.196,1460,194180,262144,52343  >  5201 [ACK] Seq=1296518 Ack=1 Win=262144 Len=1460,---
966,2.173007,0.000000000,192.168.10.184,192.168.10.196,1460,195640,262144,52343  >  5201 [ACK] Seq=1297978 Ack=1 Win=262144 Len=1460,---
967,2.173008,0.000001000,192.168.10.184,192.168.10.196,1460,197100,262144,52343  >  5201 [ACK] Seq=1299438 Ack=1 Win=262144 Len=1460,---
968,2.173009,0.000001000,192.168.10.184,192.168.10.196,1460,198560,262144,52343  >  5201 [ACK] Seq=1300898 Ack=1 Win=262144 Len=1460,---
969,2.173009,0.000000000,192.168.10.184,192.168.10.196,1460,200020,262144,52343  >  5201 [ACK] Seq=1302358 Ack=1 Win=262144 Len=1460,---
970,2.173009,0.000000000,192.168.10.184,192.168.10.196,1460,201480,262144,52343  >  5201 [ACK] Seq=1303818 Ack=1 Win=262144 Len=1460,---
971,2.173010,0.000001000,192.168.10.184,192.168.10.196,1460,202940,262144,52343  >  5201 [ACK] Seq=1305278 Ack=1 Win=262144 Len=1460,---
972,2.173010,0.000000000,192.168.10.184,192.168.10.196,1460,204400,262144,52343  >  5201 [ACK] Seq=1306738 Ack=1 Win=262144 Len=1460,---
973,2.173011,0.000001000,192.168.10.184,192.168.10.196,1460,205860,262144,52343  >  5201 [ACK] Seq=1308198 Ack=1 Win=262144 Len=1460,---
974,2.173012,0.000001000,192.168.10.184,192.168.10.196,1460,207320,262144,52343  >  5201 [ACK] Seq=1309658 Ack=1 Win=262144 Len=1460,---
975,2.173012,0.000000000,192.168.10.184,192.168.10.196,1460,208780,262144,52343  >  5201 [ACK] Seq=1311118 Ack=1 Win=262144 Len=1460,---
976,2.173013,0.000001000,192.168.10.184,192.168.10.196,1460,210240,262144,52343  >  5201 [ACK] Seq=1312578 Ack=1 Win=262144 Len=1460,---
977,2.173013,0.000000000,192.168.10.184,192.168.10.196,1460,211700,262144,52343  >  5201 [ACK] Seq=1314038 Ack=1 Win=262144 Len=1460,---
978,2.175440,0.002427000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=1127158 Win=212992 Len=0,---
979,2.175554,0.000114000,192.168.10.184,192.168.10.196,1460,189800,262144,52343  >  5201 [ACK] Seq=1315498 Ack=1 Win=262144 Len=1460,---
980,2.175555,0.000001000,192.168.10.184,192.168.10.196,1460,191260,262144,52343  >  5201 [ACK] Seq=1316958 Ack=1 Win=262144 Len=1460,---
981,2.175555,0.000000000,192.168.10.184,192.168.10.196,1460,192720,262144,52343  >  5201 [ACK] Seq=1318418 Ack=1 Win=262144 Len=1460,---
982,2.175555,0.000000000,192.168.10.184,192.168.10.196,1460,194180,262144,52343  >  5201 [ACK] Seq=1319878 Ack=1 Win=262144 Len=1460,---
983,2.175556,0.000001000,192.168.10.184,192.168.10.196,1460,195640,262144,52343  >  5201 [ACK] Seq=1321338 Ack=1 Win=262144 Len=1460,---
984,2.175557,0.000001000,192.168.10.184,192.168.10.196,1460,197100,262144,52343  >  5201 [ACK] Seq=1322798 Ack=1 Win=262144 Len=1460,---
985,2.175557,0.000000000,192.168.10.184,192.168.10.196,1460,198560,262144,52343  >  5201 [ACK] Seq=1324258 Ack=1 Win=262144 Len=1460,---
986,2.175558,0.000001000,192.168.10.184,192.168.10.196,1460,200020,262144,52343  >  5201 [ACK] Seq=1325718 Ack=1 Win=262144 Len=1460,---
987,2.175558,0.000000000,192.168.10.184,192.168.10.196,1460,201480,262144,52343  >  5201 [ACK] Seq=1327178 Ack=1 Win=262144 Len=1460,---
988,2.175559,0.000001000,192.168.10.184,192.168.10.196,1460,202940,262144,52343  >  5201 [ACK] Seq=1328638 Ack=1 Win=262144 Len=1460,---
989,2.175559,0.000000000,192.168.10.184,192.168.10.196,1460,204400,262144,52343  >  5201 [ACK] Seq=1330098 Ack=1 Win=262144 Len=1460,---
990,2.175559,0.000000000,192.168.10.184,192.168.10.196,1460,205860,262144,52343  >  5201 [ACK] Seq=1331558 Ack=1 Win=262144 Len=1460,---
991,2.175560,0.000001000,192.168.10.184,192.168.10.196,1460,207320,262144,52343  >  5201 [ACK] Seq=1333018 Ack=1 Win=262144 Len=1460,---
992,2.175560,0.000000000,192.168.10.184,192.168.10.196,1460,208780,262144,52343  >  5201 [ACK] Seq=1334478 Ack=1 Win=262144 Len=1460,---
993,2.175561,0.000001000,192.168.10.184,192.168.10.196,1460,210240,262144,52343  >  5201 [ACK] Seq=1335938 Ack=1 Win=262144 Len=1460,---
994,2.175561,0.000000000,192.168.10.184,192.168.10.196,1460,211700,262144,52343  >  5201 [ACK] Seq=1337398 Ack=1 Win=262144 Len=1460,---
995,2.176028,0.000467000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=1141758 Win=212992 Len=0,---
996,2.176128,0.000100000,192.168.10.184,192.168.10.196,1460,198560,262144,52343  >  5201 [ACK] Seq=1338858 Ack=1 Win=262144 Len=1460,---
997,2.176129,0.000001000,192.168.10.184,192.168.10.196,1460,200020,262144,52343  >  5201 [ACK] Seq=1340318 Ack=1 Win=262144 Len=1460,---
998,2.176129,0.000000000,192.168.10.184,192.168.10.196,1460,201480,262144,52343  >  5201 [ACK] Seq=1341778 Ack=1 Win=262144 Len=1460,---
999,2.176130,0.000001000,192.168.10.184,192.168.10.196,1460,202940,262144,52343  >  5201 [ACK] Seq=1343238 Ack=1 Win=262144 Len=1460,---
1000,2.176130,0.000000000,192.168.10.184,192.168.10.196,1460,204400,262144,52343  >  5201 [ACK] Seq=1344698 Ack=1 Win=262144 Len=1460,---
1001,2.176131,0.000001000,192.168.10.184,192.168.10.196,1460,205860,262144,52343  >  5201 [ACK] Seq=1346158 Ack=1 Win=262144 Len=1460,---
1002,2.176131,0.000000000,192.168.10.184,192.168.10.196,1460,207320,262144,52343  >  5201 [ACK] Seq=1347618 Ack=1 Win=262144 Len=1460,---
1003,2.176132,0.000001000,192.168.10.184,192.168.10.196,1460,208780,262144,52343  >  5201 [ACK] Seq=1349078 Ack=1 Win=262144 Len=1460,---
1004,2.176132,0.000000000,192.168.10.184,192.168.10.196,1460,210240,262144,52343  >  5201 [ACK] Seq=1350538 Ack=1 Win=262144 Len=1460,---
1005,2.176133,0.000001000,192.168.10.184,192.168.10.196,1460,211700,262144,52343  >  5201 [ACK] Seq=1351998 Ack=1 Win=262144 Len=1460,---
1006,2.177482,0.001349000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=1143218 Win=212992 Len=0,---
1007,2.177557,0.000075000,192.168.10.184,192.168.10.196,1460,211700,262144,52343  >  5201 [ACK] Seq=1353458 Ack=1 Win=262144 Len=1460,---
1008,2.281890,0.104333000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=1173878 Win=212992 Len=0,---
1009,2.282072,0.000182000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=1354918 Ack=1 Win=262144 Len=1460,---
1010,2.282072,0.000000000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=1356378 Ack=1 Win=262144 Len=1460,---
1011,2.282074,0.000002000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=1357838 Ack=1 Win=262144 Len=1460,---
1012,2.282074,0.000000000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=1359298 Ack=1 Win=262144 Len=1460,---
1013,2.282075,0.000001000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=1360758 Ack=1 Win=262144 Len=1460,---
1014,2.282076,0.000001000,192.168.10.184,192.168.10.196,1460,189800,262144,52343  >  5201 [ACK] Seq=1362218 Ack=1 Win=262144 Len=1460,---
1015,2.282076,0.000000000,192.168.10.184,192.168.10.196,1460,191260,262144,52343  >  5201 [ACK] Seq=1363678 Ack=1 Win=262144 Len=1460,---
1016,2.282077,0.000001000,192.168.10.184,192.168.10.196,1460,192720,262144,52343  >  5201 [ACK] Seq=1365138 Ack=1 Win=262144 Len=1460,---
1017,2.282078,0.000001000,192.168.10.184,192.168.10.196,1460,194180,262144,52343  >  5201 [ACK] Seq=1366598 Ack=1 Win=262144 Len=1460,---
1018,2.282078,0.000000000,192.168.10.184,192.168.10.196,1460,195640,262144,52343  >  5201 [ACK] Seq=1368058 Ack=1 Win=262144 Len=1460,---
1019,2.282079,0.000001000,192.168.10.184,192.168.10.196,1460,197100,262144,52343  >  5201 [ACK] Seq=1369518 Ack=1 Win=262144 Len=1460,---
1020,2.282079,0.000000000,192.168.10.184,192.168.10.196,1460,198560,262144,52343  >  5201 [ACK] Seq=1370978 Ack=1 Win=262144 Len=1460,---
1021,2.282080,0.000001000,192.168.10.184,192.168.10.196,1460,200020,262144,52343  >  5201 [ACK] Seq=1372438 Ack=1 Win=262144 Len=1460,---
1022,2.282081,0.000001000,192.168.10.184,192.168.10.196,1460,201480,262144,52343  >  5201 [ACK] Seq=1373898 Ack=1 Win=262144 Len=1460,---
1023,2.282082,0.000001000,192.168.10.184,192.168.10.196,1460,202940,262144,52343  >  5201 [ACK] Seq=1375358 Ack=1 Win=262144 Len=1460,---
1024,2.282082,0.000000000,192.168.10.184,192.168.10.196,1460,204400,262144,52343  >  5201 [ACK] Seq=1376818 Ack=1 Win=262144 Len=1460,---
1025,2.282083,0.000001000,192.168.10.184,192.168.10.196,1460,205860,262144,52343  >  5201 [ACK] Seq=1378278 Ack=1 Win=262144 Len=1460,---
1026,2.282084,0.000001000,192.168.10.184,192.168.10.196,1460,207320,262144,52343  >  5201 [ACK] Seq=1379738 Ack=1 Win=262144 Len=1460,---
1027,2.282084,0.000000000,192.168.10.184,192.168.10.196,1460,208780,262144,52343  >  5201 [ACK] Seq=1381198 Ack=1 Win=262144 Len=1460,---
1028,2.282085,0.000001000,192.168.10.184,192.168.10.196,1460,210240,262144,52343  >  5201 [ACK] Seq=1382658 Ack=1 Win=262144 Len=1460,---
1029,2.282085,0.000000000,192.168.10.184,192.168.10.196,1460,211700,262144,52343  >  5201 [ACK] Seq=1384118 Ack=1 Win=262144 Len=1460,---
1030,2.282634,0.000549000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=1220598 Win=212992 Len=0,---
1031,2.282853,0.000219000,192.168.10.184,192.168.10.196,1460,166440,262144,52343  >  5201 [ACK] Seq=1385578 Ack=1 Win=262144 Len=1460,---
1032,2.282853,0.000000000,192.168.10.184,192.168.10.196,1460,167900,262144,52343  >  5201 [ACK] Seq=1387038 Ack=1 Win=262144 Len=1460,---
1033,2.282854,0.000001000,192.168.10.184,192.168.10.196,1460,169360,262144,52343  >  5201 [ACK] Seq=1388498 Ack=1 Win=262144 Len=1460,---
1034,2.282855,0.000001000,192.168.10.184,192.168.10.196,1460,170820,262144,52343  >  5201 [ACK] Seq=1389958 Ack=1 Win=262144 Len=1460,---
1035,2.282856,0.000001000,192.168.10.184,192.168.10.196,1460,172280,262144,52343  >  5201 [ACK] Seq=1391418 Ack=1 Win=262144 Len=1460,---
1036,2.282856,0.000000000,192.168.10.184,192.168.10.196,1460,173740,262144,52343  >  5201 [ACK] Seq=1392878 Ack=1 Win=262144 Len=1460,---
1037,2.282857,0.000001000,192.168.10.184,192.168.10.196,1460,175200,262144,52343  >  5201 [ACK] Seq=1394338 Ack=1 Win=262144 Len=1460,---
1038,2.282857,0.000000000,192.168.10.184,192.168.10.196,1460,176660,262144,52343  >  5201 [ACK] Seq=1395798 Ack=1 Win=262144 Len=1460,---
1039,2.282858,0.000001000,192.168.10.184,192.168.10.196,1460,178120,262144,52343  >  5201 [ACK] Seq=1397258 Ack=1 Win=262144 Len=1460,---
1040,2.282859,0.000001000,192.168.10.184,192.168.10.196,1460,179580,262144,52343  >  5201 [ACK] Seq=1398718 Ack=1 Win=262144 Len=1460,---
1041,2.282859,0.000000000,192.168.10.184,192.168.10.196,1460,181040,262144,52343  >  5201 [ACK] Seq=1400178 Ack=1 Win=262144 Len=1460,---
1042,2.282860,0.000001000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=1401638 Ack=1 Win=262144 Len=1460,---
1043,2.282861,0.000001000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=1403098 Ack=1 Win=262144 Len=1460,---
1044,2.282861,0.000000000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=1404558 Ack=1 Win=262144 Len=1460,---
1045,2.282862,0.000001000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=1406018 Ack=1 Win=262144 Len=1460,---
1046,2.282863,0.000001000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=1407478 Ack=1 Win=262144 Len=1460,---
1047,2.282863,0.000000000,192.168.10.184,192.168.10.196,1460,189800,262144,52343  >  5201 [ACK] Seq=1408938 Ack=1 Win=262144 Len=1460,---
1048,2.282864,0.000001000,192.168.10.184,192.168.10.196,1460,191260,262144,52343  >  5201 [ACK] Seq=1410398 Ack=1 Win=262144 Len=1460,---
1049,2.282865,0.000001000,192.168.10.184,192.168.10.196,1460,192720,262144,52343  >  5201 [ACK] Seq=1411858 Ack=1 Win=262144 Len=1460,---
1050,2.282865,0.000000000,192.168.10.184,192.168.10.196,1460,194180,262144,52343  >  5201 [ACK] Seq=1413318 Ack=1 Win=262144 Len=1460,---
1051,2.282866,0.000001000,192.168.10.184,192.168.10.196,1460,195640,262144,52343  >  5201 [ACK] Seq=1414778 Ack=1 Win=262144 Len=1460,---
1052,2.282866,0.000000000,192.168.10.184,192.168.10.196,1460,197100,262144,52343  >  5201 [ACK] Seq=1416238 Ack=1 Win=262144 Len=1460,---
1053,2.282867,0.000001000,192.168.10.184,192.168.10.196,1460,198560,262144,52343  >  5201 [ACK] Seq=1417698 Ack=1 Win=262144 Len=1460,---
1054,2.282868,0.000001000,192.168.10.184,192.168.10.196,1460,200020,262144,52343  >  5201 [ACK] Seq=1419158 Ack=1 Win=262144 Len=1460,---
1055,2.282869,0.000001000,192.168.10.184,192.168.10.196,1460,201480,262144,52343  >  5201 [ACK] Seq=1420618 Ack=1 Win=262144 Len=1460,---
1056,2.282869,0.000000000,192.168.10.184,192.168.10.196,1460,202940,262144,52343  >  5201 [ACK] Seq=1422078 Ack=1 Win=262144 Len=1460,---
1057,2.282870,0.000001000,192.168.10.184,192.168.10.196,1460,204400,262144,52343  >  5201 [ACK] Seq=1423538 Ack=1 Win=262144 Len=1460,---
1058,2.282870,0.000000000,192.168.10.184,192.168.10.196,1460,205860,262144,52343  >  5201 [ACK] Seq=1424998 Ack=1 Win=262144 Len=1460,---
1059,2.282871,0.000001000,192.168.10.184,192.168.10.196,1460,207320,262144,52343  >  5201 [ACK] Seq=1426458 Ack=1 Win=262144 Len=1460,---
1060,2.282872,0.000001000,192.168.10.184,192.168.10.196,1460,208780,262144,52343  >  5201 [ACK] Seq=1427918 Ack=1 Win=262144 Len=1460,---
1061,2.282873,0.000001000,192.168.10.184,192.168.10.196,1460,210240,262144,52343  >  5201 [ACK] Seq=1429378 Ack=1 Win=262144 Len=1460,---
1062,2.282874,0.000001000,192.168.10.184,192.168.10.196,1460,211700,262144,52343  >  5201 [ACK] Seq=1430838 Ack=1 Win=262144 Len=1460,---
1063,2.283285,0.000411000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=1238118 Win=212992 Len=0,---
1064,2.283448,0.000163000,192.168.10.184,192.168.10.196,1460,195640,262144,52343  >  5201 [ACK] Seq=1432298 Ack=1 Win=262144 Len=1460,---
1065,2.283449,0.000001000,192.168.10.184,192.168.10.196,1460,197100,262144,52343  >  5201 [ACK] Seq=1433758 Ack=1 Win=262144 Len=1460,---
1066,2.283451,0.000002000,192.168.10.184,192.168.10.196,1460,198560,262144,52343  >  5201 [ACK] Seq=1435218 Ack=1 Win=262144 Len=1460,---
1067,2.283451,0.000000000,192.168.10.184,192.168.10.196,1460,200020,262144,52343  >  5201 [ACK] Seq=1436678 Ack=1 Win=262144 Len=1460,---
1068,2.283452,0.000001000,192.168.10.184,192.168.10.196,1460,201480,262144,52343  >  5201 [ACK] Seq=1438138 Ack=1 Win=262144 Len=1460,---
1069,2.283453,0.000001000,192.168.10.184,192.168.10.196,1460,202940,262144,52343  >  5201 [ACK] Seq=1439598 Ack=1 Win=262144 Len=1460,---
1070,2.283453,0.000000000,192.168.10.184,192.168.10.196,1460,204400,262144,52343  >  5201 [ACK] Seq=1441058 Ack=1 Win=262144 Len=1460,---
1071,2.283454,0.000001000,192.168.10.184,192.168.10.196,1460,205860,262144,52343  >  5201 [ACK] Seq=1442518 Ack=1 Win=262144 Len=1460,---
1072,2.283456,0.000002000,192.168.10.184,192.168.10.196,1460,207320,262144,52343  >  5201 [ACK] Seq=1443978 Ack=1 Win=262144 Len=1460,---
1073,2.283456,0.000000000,192.168.10.184,192.168.10.196,1460,208780,262144,52343  >  5201 [ACK] Seq=1445438 Ack=1 Win=262144 Len=1460,---
1074,2.283458,0.000002000,192.168.10.184,192.168.10.196,1460,210240,262144,52343  >  5201 [ACK] Seq=1446898 Ack=1 Win=262144 Len=1460,---
1075,2.283458,0.000000000,192.168.10.184,192.168.10.196,1460,211700,262144,52343  >  5201 [ACK] Seq=1448358 Ack=1 Win=262144 Len=1460,---
1076,2.287335,0.003877000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=1273158 Win=212992 Len=0,---
1077,2.287463,0.000128000,192.168.10.184,192.168.10.196,1460,178120,262144,52343  >  5201 [ACK] Seq=1449818 Ack=1 Win=262144 Len=1460,---
1078,2.287464,0.000001000,192.168.10.184,192.168.10.196,1460,179580,262144,52343  >  5201 [ACK] Seq=1451278 Ack=1 Win=262144 Len=1460,---
1079,2.287465,0.000001000,192.168.10.184,192.168.10.196,1460,181040,262144,52343  >  5201 [ACK] Seq=1452738 Ack=1 Win=262144 Len=1460,---
1080,2.287465,0.000000000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=1454198 Ack=1 Win=262144 Len=1460,---
1081,2.287466,0.000001000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=1455658 Ack=1 Win=262144 Len=1460,---
1082,2.287467,0.000001000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=1457118 Ack=1 Win=262144 Len=1460,---
1083,2.287468,0.000001000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=1458578 Ack=1 Win=262144 Len=1460,---
1084,2.287468,0.000000000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=1460038 Ack=1 Win=262144 Len=1460,---
1085,2.287468,0.000000000,192.168.10.184,192.168.10.196,1460,189800,262144,52343  >  5201 [ACK] Seq=1461498 Ack=1 Win=262144 Len=1460,---
1086,2.287469,0.000001000,192.168.10.184,192.168.10.196,1460,191260,262144,52343  >  5201 [ACK] Seq=1462958 Ack=1 Win=262144 Len=1460,---
1087,2.287470,0.000001000,192.168.10.184,192.168.10.196,1460,192720,262144,52343  >  5201 [ACK] Seq=1464418 Ack=1 Win=262144 Len=1460,---
1088,2.287471,0.000001000,192.168.10.184,192.168.10.196,1460,194180,262144,52343  >  5201 [ACK] Seq=1465878 Ack=1 Win=262144 Len=1460,---
1089,2.287471,0.000000000,192.168.10.184,192.168.10.196,1460,195640,262144,52343  >  5201 [ACK] Seq=1467338 Ack=1 Win=262144 Len=1460,---
1090,2.287472,0.000001000,192.168.10.184,192.168.10.196,1460,197100,262144,52343  >  5201 [ACK] Seq=1468798 Ack=1 Win=262144 Len=1460,---
1091,2.287473,0.000001000,192.168.10.184,192.168.10.196,1460,198560,262144,52343  >  5201 [ACK] Seq=1470258 Ack=1 Win=262144 Len=1460,---
1092,2.287473,0.000000000,192.168.10.184,192.168.10.196,1460,200020,262144,52343  >  5201 [ACK] Seq=1471718 Ack=1 Win=262144 Len=1460,---
1093,2.287474,0.000001000,192.168.10.184,192.168.10.196,1460,201480,262144,52343  >  5201 [ACK] Seq=1473178 Ack=1 Win=262144 Len=1460,---
1094,2.287475,0.000001000,192.168.10.184,192.168.10.196,1460,202940,262144,52343  >  5201 [ACK] Seq=1474638 Ack=1 Win=262144 Len=1460,---
1095,2.287475,0.000000000,192.168.10.184,192.168.10.196,1460,204400,262144,52343  >  5201 [ACK] Seq=1476098 Ack=1 Win=262144 Len=1460,---
1096,2.287476,0.000001000,192.168.10.184,192.168.10.196,1460,205860,262144,52343  >  5201 [ACK] Seq=1477558 Ack=1 Win=262144 Len=1460,---
