No.,Time,Source,Destination,Protocol,Length,Bytes in flight,TCP Delta,TCP Segment Len,Calculated window size,Info
828,2.058202,192.168.10.184,192.168.10.196,TCP,1514,173740,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1106718 Ack=1 Win=262144 Len=1460
829,2.058204,192.168.10.184,192.168.10.196,TCP,1514,175200,0.000002000,1460,262144,52343  >  5201 [ACK] Seq=1108178 Ack=1 Win=262144 Len=1460
830,2.058205,192.168.10.184,192.168.10.196,TCP,1514,176660,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1109638 Ack=1 Win=262144 Len=1460
831,2.058205,192.168.10.184,192.168.10.196,TCP,1514,178120,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1111098 Ack=1 Win=262144 Len=1460
832,2.058206,192.168.10.184,192.168.10.196,TCP,1514,179580,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1112558 Ack=1 Win=262144 Len=1460
833,2.058207,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1114018 Ack=1 Win=262144 Len=1460
834,2.058209,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000002000,1460,262144,52343  >  5201 [ACK] Seq=1115478 Ack=1 Win=262144 Len=1460
835,2.058209,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1116938 Ack=1 Win=262144 Len=1460
836,2.058210,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1118398 Ack=1 Win=262144 Len=1460
837,2.058211,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1119858 Ack=1 Win=262144 Len=1460
838,2.058212,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1121318 Ack=1 Win=262144 Len=1460
839,2.058213,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1122778 Ack=1 Win=262144 Len=1460
840,2.058214,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1124238 Ack=1 Win=262144 Len=1460
841,2.058215,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1125698 Ack=1 Win=262144 Len=1460
842,2.061929,192.168.10.196,192.168.10.184,TCP,54,,0.003714000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=947578 Win=212992 Len=0
843,2.062073,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000144000,1460,262144,52343  >  5201 [ACK] Seq=1127158 Ack=1 Win=262144 Len=1460
844,2.062073,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1128618 Ack=1 Win=262144 Len=1460
845,2.062074,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1130078 Ack=1 Win=262144 Len=1460
846,2.062075,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1131538 Ack=1 Win=262144 Len=1460
847,2.062076,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1132998 Ack=1 Win=262144 Len=1460
848,2.062077,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1134458 Ack=1 Win=262144 Len=1460
849,2.062078,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1135918 Ack=1 Win=262144 Len=1460
850,2.062079,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1137378 Ack=1 Win=262144 Len=1460
851,2.062080,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1138838 Ack=1 Win=262144 Len=1460
852,2.062081,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1140298 Ack=1 Win=262144 Len=1460
853,2.062081,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1141758 Ack=1 Win=262144 Len=1460
854,2.165757,192.168.10.196,192.168.10.184,TCP,54,,0.103676000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=975318 Win=212992 Len=0
855,2.165940,192.168.10.184,192.168.10.196,TCP,1514,169360,0.000183000,1460,262144,52343  >  5201 [ACK] Seq=1143218 Ack=1 Win=262144 Len=1460
856,2.165941,192.168.10.184,192.168.10.196,TCP,1514,170820,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1144678 Ack=1 Win=262144 Len=1460
857,2.165942,192.168.10.184,192.168.10.196,TCP,1514,172280,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1146138 Ack=1 Win=262144 Len=1460
858,2.165943,192.168.10.184,192.168.10.196,TCP,1514,173740,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1147598 Ack=1 Win=262144 Len=1460
859,2.165943,192.168.10.184,192.168.10.196,TCP,1514,175200,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1149058 Ack=1 Win=262144 Len=1460
860,2.165944,192.168.10.184,192.168.10.196,TCP,1514,176660,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1150518 Ack=1 Win=262144 Len=1460
861,2.165945,192.168.10.184,192.168.10.196,TCP,1514,178120,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1151978 Ack=1 Win=262144 Len=1460
862,2.165946,192.168.10.184,192.168.10.196,TCP,1514,179580,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1153438 Ack=1 Win=262144 Len=1460
863,2.165946,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1154898 Ack=1 Win=262144 Len=1460
864,2.165947,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1156358 Ack=1 Win=262144 Len=1460
865,2.165948,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1157818 Ack=1 Win=262144 Len=1460
866,2.165948,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1159278 Ack=1 Win=262144 Len=1460
867,2.165949,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1160738 Ack=1 Win=262144 Len=1460
868,2.165950,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1162198 Ack=1 Win=262144 Len=1460
869,2.165950,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1163658 Ack=1 Win=262144 Len=1460
870,2.165951,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1165118 Ack=1 Win=262144 Len=1460
871,2.165952,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1166578 Ack=1 Win=262144 Len=1460
872,2.165953,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1168038 Ack=1 Win=262144 Len=1460
873,2.165953,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1169498 Ack=1 Win=262144 Len=1460
874,2.165954,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1170958 Ack=1 Win=262144 Len=1460
875,2.165955,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1172418 Ack=1 Win=262144 Len=1460
876,2.166751,192.168.10.196,192.168.10.184,TCP,54,,0.000796000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=998678 Win=212992 Len=0
877,2.166868,192.168.10.184,192.168.10.196,TCP,1514,176660,0.000117000,1460,262144,52343  >  5201 [ACK] Seq=1173878 Ack=1 Win=262144 Len=1460
878,2.166869,192.168.10.184,192.168.10.196,TCP,1514,178120,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1175338 Ack=1 Win=262144 Len=1460
879,2.166870,192.168.10.184,192.168.10.196,TCP,1514,179580,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1176798 Ack=1 Win=262144 Len=1460
880,2.166870,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1178258 Ack=1 Win=262144 Len=1460
881,2.166871,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1179718 Ack=1 Win=262144 Len=1460
882,2.166871,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1181178 Ack=1 Win=262144 Len=1460
883,2.166872,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1182638 Ack=1 Win=262144 Len=1460
884,2.166872,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1184098 Ack=1 Win=262144 Len=1460
885,2.166873,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1185558 Ack=1 Win=262144 Len=1460
886,2.166873,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1187018 Ack=1 Win=262144 Len=1460
887,2.166873,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1188478 Ack=1 Win=262144 Len=1460
888,2.166874,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1189938 Ack=1 Win=262144 Len=1460
889,2.166874,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1191398 Ack=1 Win=262144 Len=1460
890,2.166875,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1192858 Ack=1 Win=262144 Len=1460
891,2.166875,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1194318 Ack=1 Win=262144 Len=1460
892,2.166876,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1195778 Ack=1 Win=262144 Len=1460
893,2.166876,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1197238 Ack=1 Win=262144 Len=1460
894,2.166876,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1198698 Ack=1 Win=262144 Len=1460
895,2.167048,192.168.10.196,192.168.10.184,TCP,54,,0.000172000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=1033718 Win=212992 Len=0
896,2.167144,192.168.10.184,192.168.10.196,TCP,1514,167900,0.000096000,1460,262144,52343  >  5201 [ACK] Seq=1200158 Ack=1 Win=262144 Len=1460
897,2.167145,192.168.10.184,192.168.10.196,TCP,1514,169360,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1201618 Ack=1 Win=262144 Len=1460
898,2.167146,192.168.10.184,192.168.10.196,TCP,1514,170820,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1203078 Ack=1 Win=262144 Len=1460
899,2.167146,192.168.10.184,192.168.10.196,TCP,1514,172280,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1204538 Ack=1 Win=262144 Len=1460
900,2.167146,192.168.10.184,192.168.10.196,TCP,1514,173740,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1205998 Ack=1 Win=262144 Len=1460
901,2.167147,192.168.10.184,192.168.10.196,TCP,1514,175200,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1207458 Ack=1 Win=262144 Len=1460
902,2.167147,192.168.10.184,192.168.10.196,TCP,1514,176660,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1208918 Ack=1 Win=262144 Len=1460
903,2.167148,192.168.10.184,192.168.10.196,TCP,1514,178120,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1210378 Ack=1 Win=262144 Len=1460
904,2.167148,192.168.10.184,192.168.10.196,TCP,1514,179580,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1211838 Ack=1 Win=262144 Len=1460
905,2.167148,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1213298 Ack=1 Win=262144 Len=1460
906,2.167149,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1214758 Ack=1 Win=262144 Len=1460
907,2.167149,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1216218 Ack=1 Win=262144 Len=1460
908,2.167150,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1217678 Ack=1 Win=262144 Len=1460
909,2.167150,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1219138 Ack=1 Win=262144 Len=1460
910,2.167151,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1220598 Ack=1 Win=262144 Len=1460
911,2.167151,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1222058 Ack=1 Win=262144 Len=1460
912,2.167152,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1223518 Ack=1 Win=262144 Len=1460
913,2.167152,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1224978 Ack=1 Win=262144 Len=1460
914,2.167153,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1226438 Ack=1 Win=262144 Len=1460
915,2.167153,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1227898 Ack=1 Win=262144 Len=1460
916,2.167153,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1229358 Ack=1 Win=262144 Len=1460
917,2.167154,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1230818 Ack=1 Win=262144 Len=1460
918,2.167154,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1232278 Ack=1 Win=262144 Len=1460
919,2.167155,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1233738 Ack=1 Win=262144 Len=1460
920,2.167155,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1235198 Ack=1 Win=262144 Len=1460
921,2.167156,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1236658 Ack=1 Win=262144 Len=1460
922,2.169496,192.168.10.196,192.168.10.184,TCP,54,,0.002340000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=1065838 Win=212992 Len=0
923,2.169629,192.168.10.184,192.168.10.196,TCP,1514,173740,0.000133000,1460,262144,52343  >  5201 [ACK] Seq=1238118 Ack=1 Win=262144 Len=1460
924,2.169630,192.168.10.184,192.168.10.196,TCP,1514,175200,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1239578 Ack=1 Win=262144 Len=1460
925,2.169631,192.168.10.184,192.168.10.196,TCP,1514,176660,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1241038 Ack=1 Win=262144 Len=1460
926,2.169631,192.168.10.184,192.168.10.196,TCP,1514,178120,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1242498 Ack=1 Win=262144 Len=1460
927,2.169631,192.168.10.184,192.168.10.196,TCP,1514,179580,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1243958 Ack=1 Win=262144 Len=1460
928,2.169632,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1245418 Ack=1 Win=262144 Len=1460
929,2.169632,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1246878 Ack=1 Win=262144 Len=1460
930,2.169633,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1248338 Ack=1 Win=262144 Len=1460
931,2.169633,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1249798 Ack=1 Win=262144 Len=1460
932,2.169634,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1251258 Ack=1 Win=262144 Len=1460
933,2.169634,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1252718 Ack=1 Win=262144 Len=1460
934,2.169635,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1254178 Ack=1 Win=262144 Len=1460
935,2.169635,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1255638 Ack=1 Win=262144 Len=1460
936,2.169635,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1257098 Ack=1 Win=262144 Len=1460
937,2.169636,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1258558 Ack=1 Win=262144 Len=1460
938,2.169636,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1260018 Ack=1 Win=262144 Len=1460
939,2.169637,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1261478 Ack=1 Win=262144 Len=1460
940,2.169637,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1262938 Ack=1 Win=262144 Len=1460
941,2.169638,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1264398 Ack=1 Win=262144 Len=1460
942,2.169638,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1265858 Ack=1 Win=262144 Len=1460
943,2.169639,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1267318 Ack=1 Win=262144 Len=1460
944,2.169639,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1268778 Ack=1 Win=262144 Len=1460
945,2.169639,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1270238 Ack=1 Win=262144 Len=1460
946,2.169640,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1271698 Ack=1 Win=262144 Len=1460
947,2.172717,192.168.10.196,192.168.10.184,TCP,54,,0.003077000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=1074598 Win=212992 Len=0
948,2.172816,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000099000,1460,262144,52343  >  5201 [ACK] Seq=1273158 Ack=1 Win=262144 Len=1460
949,2.172817,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1274618 Ack=1 Win=262144 Len=1460
950,2.172817,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1276078 Ack=1 Win=262144 Len=1460
951,2.172818,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1277538 Ack=1 Win=262144 Len=1460
952,2.172818,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1278998 Ack=1 Win=262144 Len=1460
953,2.172819,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1280458 Ack=1 Win=262144 Len=1460
954,2.172819,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1281918 Ack=1 Win=262144 Len=1460
955,2.172820,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1283378 Ack=1 Win=262144 Len=1460
956,2.172898,192.168.10.196,192.168.10.184,TCP,54,,0.000078000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=1103798 Win=212992 Len=0
957,2.173001,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000103000,1460,262144,52343  >  5201 [ACK] Seq=1284838 Ack=1 Win=262144 Len=1460
958,2.173002,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1286298 Ack=1 Win=262144 Len=1460
959,2.173003,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1287758 Ack=1 Win=262144 Len=1460
960,2.173003,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1289218 Ack=1 Win=262144 Len=1460
961,2.173004,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1290678 Ack=1 Win=262144 Len=1460
962,2.173006,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000002000,1460,262144,52343  >  5201 [ACK] Seq=1292138 Ack=1 Win=262144 Len=1460
963,2.173006,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1293598 Ack=1 Win=262144 Len=1460
964,2.173007,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1295058 Ack=1 Win=262144 Len=1460
965,2.173007,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1296518 Ack=1 Win=262144 Len=1460
966,2.173007,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1297978 Ack=1 Win=262144 Len=1460
967,2.173008,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1299438 Ack=1 Win=262144 Len=1460
968,2.173009,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1300898 Ack=1 Win=262144 Len=1460
969,2.173009,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1302358 Ack=1 Win=262144 Len=1460
970,2.173009,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1303818 Ack=1 Win=262144 Len=1460
971,2.173010,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1305278 Ack=1 Win=262144 Len=1460
972,2.173010,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1306738 Ack=1 Win=262144 Len=1460
973,2.173011,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1308198 Ack=1 Win=262144 Len=1460
974,2.173012,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1309658 Ack=1 Win=262144 Len=1460
975,2.173012,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1311118 Ack=1 Win=262144 Len=1460
976,2.173013,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=1312578 Ack=1 Win=262144 Len=1460
977,2.173013,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=1314038 Ack=1 Win=262144 Len=1460
978,2.175440,192.168.10.196,192.168.10.184,TCP,54,,0.002427000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=1127158 Win=212992 Len=0
