"No.","Time","Source","Destination","Length","Protocol","TCP Delta","Sequence Number","TCP Segment Len","ACK","Calculated window size","Bytes in flight","Info"
"1692","2.789936","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2283478","1460","1","262144","175200","52343  >  5201[BoundErrorUnreassembled Packet]"
"1693","2.789937","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2284938","1460","1","262144","176660","52343  >  5201[BoundErrorUnreassembled Packet]"
"1694","2.789938","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2286398","1460","1","262144","178120","52343  >  5201[BoundErrorUnreassembled Packet]"
"1695","2.789938","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2287858","1460","1","262144","179580","52343  >  5201[BoundErrorUnreassembled Packet]"
"1696","2.789939","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2289318","1460","1","262144","181040","52343  >  5201[BoundErrorUnreassembled Packet]"
"1697","2.789940","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2290778","1460","1","262144","182500","52343  >  5201[BoundErrorUnreassembled Packet]"
"1698","2.789940","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2292238","1460","1","262144","183960","52343  >  5201[BoundErrorUnreassembled Packet]"
"1699","2.789941","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2293698","1460","1","262144","185420","52343  >  5201[BoundErrorUnreassembled Packet]"
"1700","2.789942","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2295158","1460","1","262144","186880","52343  >  5201[BoundErrorUnreassembled Packet]"
"1701","2.789942","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2296618","1460","1","262144","188340","52343  >  5201[BoundErrorUnreassembled Packet]"
"1702","2.789943","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2298078","1460","1","262144","189800","52343  >  5201[BoundErrorUnreassembled Packet]"
"1703","2.789944","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2299538","1460","1","262144","191260","52343  >  5201[BoundErrorUnreassembled Packet]"
"1704","2.789944","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2300998","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"1705","2.789945","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2302458","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"1706","2.789946","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2303918","1460","1","262144","195640","52343  >  5201[BoundErrorUnreassembled Packet]"
"1707","2.789946","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2305378","1460","1","262144","197100","52343  >  5201[BoundErrorUnreassembled Packet]"
"1708","2.789947","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2306838","1460","1","262144","198560","52343  >  5201[BoundErrorUnreassembled Packet]"
"1709","2.789948","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2308298","1460","1","262144","200020","52343  >  5201[BoundErrorUnreassembled Packet]"
"1710","2.789948","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2309758","1460","1","262144","201480","52343  >  5201[BoundErrorUnreassembled Packet]"
"1711","2.789949","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2311218","1460","1","262144","202940","52343  >  5201[BoundErrorUnreassembled Packet]"
"1712","2.789950","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2312678","1460","1","262144","204400","52343  >  5201[BoundErrorUnreassembled Packet]"
"1713","2.789950","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2314138","1460","1","262144","205860","52343  >  5201[BoundErrorUnreassembled Packet]"
"1714","2.789951","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2315598","1460","1","262144","207320","52343  >  5201[BoundErrorUnreassembled Packet]"
"1715","2.789952","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2317058","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"1716","2.789953","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2318518","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"1717","2.789953","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2319978","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"1718","2.792342","192.168.10.196","192.168.10.184","54","TCP","0.002389000","1","0","2141858","212992","","5201  >  52343 [ACK] Seq=1 Ack=2141858 Win=212992 Len=0"
"1719","2.792522","192.168.10.184","192.168.10.196","1514","iPerf3","0.000180000","2321438","1460","1","262144","181040","52343  >  5201[BoundErrorUnreassembled Packet]"
"1720","2.792523","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2322898","1460","1","262144","182500","52343  >  5201[BoundErrorUnreassembled Packet]"
"1721","2.792524","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2324358","1460","1","262144","183960","52343  >  5201[BoundErrorUnreassembled Packet]"
"1722","2.792525","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2325818","1460","1","262144","185420","52343  >  5201[BoundErrorUnreassembled Packet]"
"1723","2.792525","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2327278","1460","1","262144","186880","52343  >  5201[BoundErrorUnreassembled Packet]"
"1724","2.792526","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2328738","1460","1","262144","188340","52343  >  5201[BoundErrorUnreassembled Packet]"
"1725","2.792527","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2330198","1460","1","262144","189800","52343  >  5201[BoundErrorUnreassembled Packet]"
"1726","2.792528","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2331658","1460","1","262144","191260","52343  >  5201[BoundErrorUnreassembled Packet]"
"1727","2.792528","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2333118","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"1728","2.792533","192.168.10.184","192.168.10.196","1514","iPerf3","0.000005000","2334578","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"1729","2.792534","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2336038","1460","1","262144","195640","52343  >  5201[BoundErrorUnreassembled Packet]"
"1730","2.792534","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2337498","1460","1","262144","197100","52343  >  5201[BoundErrorUnreassembled Packet]"
"1731","2.792535","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2338958","1460","1","262144","198560","52343  >  5201[BoundErrorUnreassembled Packet]"
"1732","2.792536","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2340418","1460","1","262144","200020","52343  >  5201[BoundErrorUnreassembled Packet]"
"1733","2.792537","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2341878","1460","1","262144","201480","52343  >  5201[BoundErrorUnreassembled Packet]"
"1734","2.792537","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2343338","1460","1","262144","202940","52343  >  5201[BoundErrorUnreassembled Packet]"
"1735","2.792538","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2344798","1460","1","262144","204400","52343  >  5201[BoundErrorUnreassembled Packet]"
"1736","2.792539","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2346258","1460","1","262144","205860","52343  >  5201[BoundErrorUnreassembled Packet]"
"1737","2.792539","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2347718","1460","1","262144","207320","52343  >  5201[BoundErrorUnreassembled Packet]"
"1738","2.792540","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2349178","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"1739","2.792541","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2350638","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"1740","2.792541","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2352098","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"1741","2.792677","192.168.10.196","192.168.10.184","54","TCP","0.000136000","1","0","2156458","212992","","5201  >  52343 [ACK] Seq=1 Ack=2156458 Win=212992 Len=0"
"1742","2.792770","192.168.10.184","192.168.10.196","1514","iPerf3","0.000093000","2353558","1460","1","262144","198560","52343  >  5201[BoundErrorUnreassembled Packet]"
"1743","2.792770","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2355018","1460","1","262144","200020","52343  >  5201[BoundErrorUnreassembled Packet]"
"1744","2.792771","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2356478","1460","1","262144","201480","52343  >  5201[BoundErrorUnreassembled Packet]"
"1745","2.792772","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2357938","1460","1","262144","202940","52343  >  5201[BoundErrorUnreassembled Packet]"
"1746","2.792772","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2359398","1460","1","262144","204400","52343  >  5201[BoundErrorUnreassembled Packet]"
"1747","2.792773","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2360858","1460","1","262144","205860","52343  >  5201[BoundErrorUnreassembled Packet]"
"1748","2.792774","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2362318","1460","1","262144","207320","52343  >  5201[BoundErrorUnreassembled Packet]"
"1749","2.792774","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2363778","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"1750","2.792775","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2365238","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"1751","2.792775","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2366698","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"1752","2.794324","192.168.10.196","192.168.10.184","54","TCP","0.001549000","1","0","2157918","212992","","5201  >  52343 [ACK] Seq=1 Ack=2157918 Win=212992 Len=0"
"1753","2.794404","192.168.10.184","192.168.10.196","1514","iPerf3","0.000080000","2368158","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"1754","2.799947","192.168.10.196","192.168.10.184","54","TCP","0.005543000","1","0","2178358","212992","","5201  >  52343 [ACK] Seq=1 Ack=2178358 Win=212992 Len=0"
"1755","2.800072","192.168.10.184","192.168.10.196","1514","iPerf3","0.000125000","2369618","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"1756","2.800073","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2371078","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"1757","2.800074","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2372538","1460","1","262144","195640","52343  >  5201[BoundErrorUnreassembled Packet]"
"1758","2.800074","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2373998","1460","1","262144","197100","52343  >  5201[BoundErrorUnreassembled Packet]"
"1759","2.800075","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2375458","1460","1","262144","198560","52343  >  5201[BoundErrorUnreassembled Packet]"
"1760","2.800076","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2376918","1460","1","262144","200020","52343  >  5201[BoundErrorUnreassembled Packet]"
"1761","2.800076","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2378378","1460","1","262144","201480","52343  >  5201[BoundErrorUnreassembled Packet]"
"1762","2.800077","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2379838","1460","1","262144","202940","52343  >  5201[BoundErrorUnreassembled Packet]"
"1763","2.800078","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2381298","1460","1","262144","204400","52343  >  5201[BoundErrorUnreassembled Packet]"
"1764","2.800078","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2382758","1460","1","262144","205860","52343  >  5201[BoundErrorUnreassembled Packet]"
"1765","2.800079","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2384218","1460","1","262144","207320","52343  >  5201[BoundErrorUnreassembled Packet]"
"1766","2.800080","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2385678","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"1767","2.800080","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2387138","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"1768","2.800081","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2388598","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"1769","2.800894","192.168.10.196","192.168.10.184","54","TCP","0.000813000","1","0","2184198","212992","","5201  >  52343 [ACK] Seq=1 Ack=2184198 Win=212992 Len=0"
"1770","2.801018","192.168.10.184","192.168.10.196","1514","iPerf3","0.000124000","2390058","1460","1","262144","207320","52343  >  5201[BoundErrorUnreassembled Packet]"
"1771","2.801019","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2391518","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"1772","2.801019","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2392978","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"1773","2.801020","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2394438","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"1774","2.804069","192.168.10.196","192.168.10.184","54","TCP","0.003049000","1","0","2195878","212992","","5201  >  52343 [ACK] Seq=1 Ack=2195878 Win=212992 Len=0"
"1775","2.804201","192.168.10.184","192.168.10.196","1514","iPerf3","0.000132000","2395898","1460","1","262144","201480","52343  >  5201[BoundErrorUnreassembled Packet]"
"1776","2.804201","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2397358","1460","1","262144","202940","52343  >  5201[BoundErrorUnreassembled Packet]"
"1777","2.804202","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2398818","1460","1","262144","204400","52343  >  5201[BoundErrorUnreassembled Packet]"
"1778","2.804203","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2400278","1460","1","262144","205860","52343  >  5201[BoundErrorUnreassembled Packet]"
"1779","2.804204","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2401738","1460","1","262144","207320","52343  >  5201[BoundErrorUnreassembled Packet]"
"1780","2.804204","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","2403198","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"1781","2.804205","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2404658","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"1782","2.804206","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2406118","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"1783","2.806630","192.168.10.196","192.168.10.184","54","TCP","0.002424000","1","0","2200258","212992","","5201  >  52343 [ACK] Seq=1 Ack=2200258 Win=212992 Len=0"
"1784","2.806748","192.168.10.184","192.168.10.196","1514","iPerf3","0.000118000","2407578","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"1785","2.806749","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","2409038","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
